step,reward,seed
10000000,12.8,3
10100000,9.9,3
10200000,7.9,3
10300000,11.2,3
10400000,9.7,3
10500000,11.8,3
10600000,11.4,3
10700000,9.0,3
10800000,12.4,3
10900000,7.9,3
11000000,10.4,3
11100000,15.2,3
11200000,6.8,3
11300000,7.7,3
11400000,8.9,3
11500000,15.6,3
11600000,11.8,3
11700000,9.9,3
11800000,10.4,3
11900000,11.1,3
12000000,10.9,3
12100000,9.6,3
12200000,10.3,3
12300000,9.0,3
12400000,10.5,3
12500000,10.6,3
12600000,8.0,3
12700000,13.6,3
12800000,10.7,3
12900000,14.2,3
13000000,9.7,3
13100000,13.9,3
13200000,9.1,3
13300000,7.8,3
13400000,8.1,3
13500000,11.5,3
13600000,9.0,3
13700000,6.8,3
13800000,7.9,3
13900000,9.4,3
14000000,9.6,3
