step,reward,seed
9300000,899.5,2
9400000,886.8,2
9500000,896.7,2
9600000,886.0,2
9700000,903.7,2
9800000,906.4,2
9900000,898.0,2
10000000,889.3,2
10100000,907.9,2
10200000,911.9,2
10300000,889.2,2
10400000,908.4,2
10500000,907.9,2
10600000,904.9,2
10700000,883.3,2
10800000,889.2,2
10900000,886.2,2
11000000,867.3,2
11100000,854.2,2
11200000,862.8,2
11300000,861.3,2
11400000,852.1,2
11500000,857.3,2
11600000,849.2,2
11700000,854.6,2
11800000,854.0,2
11900000,863.6,2
12000000,864.4,2
12100000,815.6,2
12200000,859.7,2
12300000,860.0,2
12400000,845.5,2
12500000,863.5,2
12600000,844.4,2
12700000,861.1,2
12800000,860.9,2
12900000,864.5,2
13000000,915.4,2
13100000,904.3,2
13200000,896.1,2
13300000,906.4,2
13400000,911.4,2
13500000,886.9,2
13600000,890.4,2
13700000,905.9,2
13800000,892.8,2
13900000,911.8,2
14000000,906.2,2
